 1	                                                   B_n76_u37	 75	 37	 14	  83	     60.86	      4.70	      6.81	    111.63	    102.94	      0.00	     0	   950	     0	     0	 28369	 12600	    28	     0	     0	   229	 55964	    28	 14799	  1165.500	  1189.000	   20	    4	     0.000	     60.88	      4.92	      6.82	    111.63	    207.28	      0.00	     0	   950	     0	     0	 28369	 12600	    28	     0	     0	   229	 55964	    28	     0	  1169.000	  1169.000	   20	    4	     0.000	     3
 1	                                                   B_n76_u37	 75	 37	 11	  83	     41.97	      4.72	      5.66	     74.89	     72.22	      0.00	     0	  1261	     0	     0	 18623	  9827	    16	     0	     0	   212	 38816	    16	 11784	  1165.500	  1197.000	   20	    5	     0.000	     54.99	      7.70	      7.04	     80.75	    172.68	      0.00	     0	  1379	     0	     0	 25750	 10882	    16	     0	     0	   269	 50895	    16	     0	  1190.000	  1182.000	   20	    5	     0.000	    15
 1	                                                   B_n76_u37	 75	 37	  9	  83	     49.54	      4.15	      6.58	     80.60	     80.67	      0.00	     0	  1340	     0	     0	 22642	 12501	     6	     0	     0	   119	 45245	     6	 14676	  1182.000	  1182.000	   19	    5	     0.000	     49.54	      4.15	      6.58	     80.60	    161.76	      0.00	     0	  1340	     0	     0	 22642	 12501	     6	     0	     0	   119	 45245	     6	     0	  1182.000	  1182.000	   19	    5	     0.000	     1
 1	                                                   B_n76_u56	 75	 56	 21	 141	     40.83	      3.50	      1.90	    104.90	     80.15	      0.00	     0	  1201	     0	     0	 15151	  3788	     0	     0	     0	   285	 34011	     0	  5149	  1553.500	  1572.000	   29	    4	     0.000	    205.55	     30.44	      8.66	    202.27	    489.19	      0.00	     0	  2316	     0	     0	 69044	 10520	     0	     3	     0	  1017	173171	     0	     0	  1566.500	  1567.000	   29	    4	     0.000	   147
 1	                                                   B_n76_u56	 75	 56	 16	 141	     43.42	      3.51	      2.38	    105.90	     82.51	      0.00	     0	  1066	     0	     0	 15132	  4705	     2	     0	     0	   317	 37444	     2	  6110	  1559.250	  1592.000	   30	    4	     0.000	    159.35	     23.13	      7.88	    167.41	    394.09	      0.00	     0	  1672	     0	     0	 55807	  9702	     3	     8	     0	   710	138068	     3	     0	  1575.667	  1573.000	   30	    4	     0.000	   123
 1	                                                   B_n76_u56	 75	 56	 13	 141	     44.13	      3.10	      3.00	     78.75	     70.28	      0.00	     0	  1158	     0	     0	 16094	  4321	     5	     4	     0	   393	 41494	     5	  5874	  1576.333	  1640.000	   30	    5	     0.000	   3214.00	    503.97	    225.27	   2407.05	   7200.77	      0.00	     0	 24090	     0	     0	1083866	255471	    34	   241	     2	 15110	2930855	    34	     0	  1604.455	  1604.000	   30	    5	     0.000	  2728
 1	                                                  B_n101_u25	100	 25	 10	  77	    123.46	     16.69	     23.43	    317.31	    276.37	      0.00	     0	  6885	     0	     0	 44976	 28319	     2	     0	     0	   448	 68713	     2	 35362	   901.500	   902.000	   20	    4	     0.000	    123.46	     16.69	     23.43	    317.31	    552.16	      0.00	     0	  6885	     0	     0	 44976	 28319	     2	     0	     0	   448	 68713	     2	     0	   901.500	   902.000	   20	    4	     0.000	     1
 1	                                                  B_n101_u25	100	 25	  7	  77	    149.91	     15.97	     34.24	    355.65	    326.86	      0.00	     0	  7870	     0	     0	 37769	 42794	    14	     0	     0	   332	 82305	    14	 50819	   911.000	   911.000	   20	    4	     0.000	    149.91	     15.97	     34.24	    355.65	    656.65	      0.00	     0	  7870	     0	     0	 37769	 42794	    14	     0	     0	   332	 82305	    14	     0	   911.000	   911.000	   20	    4	     0.000	     1
 1	                                                  B_n101_u25	100	 25	  6	  77	    240.22	     16.83	     69.89	    587.80	    550.38	      0.00	     0	 14310	     0	     0	 51989	 81817	     1	     0	     0	   672	132910	     1	 95309	   916.667	   924.000	   21	    5	     0.000	    240.24	     17.25	     69.91	    587.81	   1099.27	      0.00	     0	 14310	     0	     0	 51989	 81817	     1	     0	     0	   672	132910	     1	     0	   918.000	   918.000	   21	    5	     0.000	     3
 1	                                                  B_n101_u50	100	 50	 19	 164	    208.09	     13.39	     14.91	    851.35	    571.63	      0.00	     0	  3404	     0	     0	 64774	 14619	     8	     0	     0	  1390	111116	     8	 19874	  1343.000	  1390.000	   30	    5	     0.000	    617.46	    119.96	     45.00	   1244.77	   2200.73	      0.00	     0	  5727	     0	     0	185169	 29694	    37	     4	     0	  3039	315060	    37	     0	  1364.500	  1363.000	   31	    4	     0.000	   287
 1	                                                  B_n101_u50	100	 50	 14	 164	    189.37	     13.45	     19.15	    811.99	    548.19	      0.00	     0	  4119	     0	     0	 68089	 20073	     0	     0	     0	  1278	106253	     0	 25267	  1357.667	  1422.000	   32	    5	     0.000	   2757.86	    591.60	    225.67	   2903.40	   7225.03	      0.00	     0	 10446	     0	     0	666636	152442	   331	     0	     0	  6748	1373115	   331	     0	  1391.195	  1392.000	   32	    5	     0.000	  1709
 1	                                                  B_n101_u50	100	 50	 12	 164	    230.93	     13.30	     25.18	    841.55	    596.40	      0.00	     0	  5122	     0	     0	 84856	 25652	     1	     2	     0	  1608	128924	     1	 32167	  1372.857	  1424.000	   32	    5	     0.000	   1815.69	    281.31	    229.19	   2870.01	   5879.54	      0.00	     0	 13864	     0	     0	448383	187494	     3	    38	     0	  7967	898067	     3	     0	  1388.307	  1390.000	   30	    5	     0.000	   359
 1	                                                  B_n101_u75	100	 75	 28	 243	    116.87	      8.89	      9.78	   1220.18	    696.25	      0.00	     0	  3372	     0	     0	 39942	  9917	   153	     0	     0	   843	 63644	   153	 13093	  1656.000	  1656.000	   45	    4	     0.000	    116.87	      8.89	      9.78	   1220.18	   1393.83	      0.00	     0	  3372	     0	     0	 39942	  9917	   153	     0	     0	   843	 63644	   153	     0	  1656.000	  1656.000	   45	    4	     0.000	     1
 1	                                                  B_n101_u75	100	 75	 21	 243	    180.55	     10.46	     16.41	   1356.05	    811.83	      0.00	     0	  3717	     0	     0	 58464	 15865	  1015	     1	     0	  1012	 95513	  1015	 20701	  1666.500	  1727.000	   41	    5	     0.000	   1688.25	    257.48	     98.73	   2659.63	   5084.22	      0.00	     0	  8149	     0	     0	383645	 62277	  2805	    14	    13	  7253	912073	  2805	     0	  1667.000	  1667.000	   44	    5	     0.000	   841
 1	                                                  B_n101_u75	100	 75	 17	 243	    140.30	     10.34	     11.58	    739.36	    472.38	      0.00	     0	  3252	     0	     0	 38752	 11214	   491	     1	     0	   875	 77314	   491	 14768	  1674.667	  1750.000	   42	    6	     0.000	   2070.82	    855.30	    169.68	   2421.94	   6198.44	      0.00	     0	 12857	     0	     0	286140	 87321	  9401	    38	     8	  7700	1004533	  9401	     0	  1685.571	  1684.000	   42	    6	     0.000	  3173
